R_wall[m];Z_wall[m];Eion[eV];Eatom[eV];ion_flux[m^-2s^-1];atom_flux[m^-2s^-1];net_heat_flux[W/m^2]
2.446006763685354;-0.842738645777011;2.036361796433200;6.347524824610249;0.000000000000000e+00;4.193613846097198e+20;3.538297745305345e+02
2.446007895732615;-0.843858130928152;1.962792333261471;6.008202650974050;0.000000000000000e+00;3.952941134940978e+20;3.821679001751637e+02
2.446008822981339;-0.850191168152159;1.938269178870895;6.020205465286214;0.000000000000000e+00;3.562384709762385e+20;3.248924027454643e+02
2.446008200313136;-0.857255160287148;1.938269178870895;6.136394273308544;0.000000000000000e+00;3.530802063201577e+20;3.592891327978145e+02
2.446009095775556;-0.860601758891580;1.937997470827660;5.523762672956356;0.000000000000000e+00;4.082943314742747e+20;5.023235028646412e+02
2.446007670838140;-0.863872049651350;1.937906900192397;5.655668949136451;0.000000000000000e+00;3.818401830458346e+20;2.917916239762479e+02
2.446009332459935;-0.869973667999312;1.937906898904878;5.596496380226441;0.000000000000000e+00;3.199519800317725e+20;3.211608541635940e+02
2.446005939163030;-0.875602722380600;1.937906898904878;5.757878729252568;0.000000000000000e+00;3.231546833592591e+20;3.257732817470871e+02
2.446007327544026;-0.878433256100929;1.838096858952047;5.874940014532432;0.000000000000000e+00;3.220636723922036e+20;1.755719032952144e+02
2.446005677258411;-0.880761120661395;1.804826844714673;5.849039875791973;0.000000000000000e+00;3.837262270448764e+20;3.753679841774893e+02
2.446007197135455;-0.885415882814243;1.804826843259926;5.715962401509856;0.000000000000000e+00;3.091312149794604e+20;2.604395738461942e+02
2.446009063778610;-0.889541613177631;1.804826842189962;5.603752308843309;0.000000000000000e+00;3.724317873985858e+20;3.702522650329504e+02
2.446006249378180;-0.893125524082267;1.804826842189962;5.604645216604358;0.000000000000000e+00;2.983261031947771e+20;2.405188408497477e+02
2.446007894686490;-0.896150414451935;1.746624093251752;4.612214454032311;0.000000000000000e+00;3.954131863546127e+20;2.441533424423010e+02
2.446006751688780;-0.896508630405548;1.630218595375332;4.869815715853536;0.000000000000000e+00;3.676005745481837e+20;2.991424521673603e+02
2.446005579156167;-0.898620312154419;1.630218594906982;5.307536397528837;0.000000000000000e+00;4.065613793739364e+20;2.163925113821312e+02
2.446006950800430;-0.900511438848510;1.630218594190018;5.310852706076500;0.000000000000000e+00;3.599535971039020e+20;2.481522574276710e+02
2.446007186720264;-0.902305230801017;1.630218593490171;5.357145058833546;0.000000000000000e+00;3.493720847939178e+20;3.117446416276112e+02
2.446006997132395;-0.904098445467790;1.630218592899025;5.077877045796676;0.000000000000000e+00;3.101764817901154e+20;2.329904413707441e+02
2.446009190857086;-0.905895431045992;1.630218592527217;5.201792384378149;0.000000000000000e+00;3.847532263206258e+20;3.627123782572569e+02
2.446006004866224;-0.908369050971914;1.630218592527217;5.318032757402018;0.000000000000000e+00;3.665753223907232e+20;3.284635817466413e+02
2.446009163350330;-0.912303528016883;1.582330708733005;5.077282830799919;0.000000000000000e+00;2.885966948348837e+20;2.607491759101151e+02
2.446008420450901;-0.914690609337448;1.486554941144580;5.610252156926894;0.000000000000000e+00;3.332486334531595e+20;3.034171357659624e+02
2.446006337621230;-0.918300351741284;1.486554940206814;6.038444502905444;0.000000000000000e+00;3.377743979996418e+20;2.523400615355462e+02
2.446008251085408;-0.927286631727809;1.486554939269048;5.372614604924197;0.000000000000000e+00;3.508086478913608e+20;2.777780740112247e+02
2.446007876422955;-0.933748973114662;1.352902311714086;5.553955122043949;0.000000000000000e+00;4.000781997807552e+20;4.364162463536701e+02
2.454087890629781;-0.939990157640952;1.219249684159125;5.785302716864104;0.000000000000000e+00;3.604092592128720e+20;3.561883722774793e+02
2.460011431975452;-0.939995160631623;1.219249684756507;5.872388707422956;0.000000000000000e+00;4.168174719434455e+20;5.026591751996951e+02
2.464137259152301;-0.939992785387133;1.219249686323242;5.827838751232270;0.000000000000000e+00;4.074023121200387e+20;4.923646201942090e+02
2.466489278631992;-0.939990887968824;1.219249687067187;5.823164077304774;0.000000000000000e+00;3.418296507881063e+20;3.858762535402755e+02
2.466902782839137;-0.939989484299847;1.219249687471720;5.601184212970685;0.000000000000000e+00;4.069037986938174e+20;7.109728902979194e+02
2.468678567860062;-0.939996148668824;1.219249688059625;5.984943097536408;0.000000000000000e+00;3.828231768298092e+20;6.728903546722420e+02
2.469866230944995;-0.939993494537844;1.219249688576885;6.184655015464657;0.000000000000000e+00;4.697982676524583e+20;5.439068534791887e+02
2.471054900469379;-0.939992253146826;1.219249689022548;6.144963861187812;0.000000000000000e+00;3.834089230785949e+20;4.046989052923111e+02
2.472244448941265;-0.939992248675052;1.219249689460179;6.697727450772412;0.000000000000000e+00;4.572321656485023e+20;5.988073381881187e+02
2.473583987960703;-0.939996313700910;1.219249689927449;6.194249569894403;0.000000000000000e+00;3.901826091697390e+20;4.600252305979920e+02
2.475347901243184;-0.939995504316113;1.219249690474923;6.387956029841074;0.000000000000000e+00;3.881052914391398e+20;3.498847507800698e+02
2.477533304100253;-0.939994686250751;1.053220309901503;6.071548008224135;0.000000000000000e+00;4.005932926064424e+20;4.331570574238103e+02
2.480155292398434;-0.939991309196170;0.721161547929259;5.657764632555349;0.000000000000000e+00;4.017615494021138e+20;4.797934611407105e+02
2.483211811426213;-0.939992133531041;0.721161547929259;5.429177639396883;0.000000000000000e+00;4.671796181955951e+20;6.706909926249423e+02
2.486713804434881;-0.939994018421546;0.721161548704304;5.595444408010238;0.000000000000000e+00;4.066165415208602e+20;4.634556446748873e+02
2.490663742941630;-0.939995246906686;0.721161551013355;5.509538623919212;0.000000000000000e+00;4.247200231949621e+20;4.573283759100768e+02
2.495056282817447;-0.939993115131444;0.721161553361192;5.643695985979060;0.000000000000000e+00;4.739820784266680e+20;4.638282591159889e+02
2.498130786972971;-0.939993363368268;0.721161555021018;5.704078571173865;0.000000000000000e+00;4.147939357616462e+20;3.316227631053932e+02
2.500212726134435;-0.939993807667616;0.506627199576660;5.431037848010371;0.000000000000000e+00;4.083413187423359e+20;4.458790221358094e+02
2.506335375154816;-0.939993892623787;0.292092844132302;5.451525648717784;0.000000000000000e+00;4.123290697288617e+20;4.826694457013922e+02
2.512765368612815;-0.939993545510413;0.292092844132302;5.315520383300690;0.000000000000000e+00;4.067021806612758e+20;5.531034661515545e+02
2.519505940604379;-0.939989978399703;0.292092845775572;5.560972836624035;0.000000000000000e+00;4.446657802937873e+20;5.500084679210216e+02
2.526483361343168;-0.939993039745729;0.292092850205943;5.973599275115901;0.000000000000000e+00;3.893260344521317e+20;4.633126090631367e+02
2.531514905650344;-0.939993630509245;0.292092852493607;6.117110725985532;0.000000000000000e+00;2.775957188320305e+20;3.942368731222996e+02
2.533607885617331;-0.939993249354244;0.292092853760363;5.845164781979943;0.000000000000000e+00;4.055068451958366e+20;5.045815869263018e+02
2.540940827417603;-0.939994781541496;0.212490189602866;5.945550446009855;0.000000000000000e+00;3.996701099428724e+20;5.261719592035420e+02
2.548082229912985;-0.939991597525826;0.053284858754358;5.765927364006852;0.000000000000000e+00;4.568921601192569e+20;7.337885750393310e+02
2.552724784059718;-0.939993643196186;0.053284858754358;5.955641706565248;0.000000000000000e+00;4.059870939939923e+20;5.189703918296597e+02
2.555644999429525;-0.939992068742179;0.054507624415641;5.827822613656394;0.000000000000000e+00;3.056927314437794e+20;5.219411863684793e+02
2.557376620204902;-0.939992512997855;0.057469647468362;5.704215889675257;0.000000000000000e+00;3.782534283257381e+20;5.368668827019427e+02
2.558636923020904;-0.939993446617393;0.058768929122607;5.866235884831457;0.000000000000000e+00;3.782272016007104e+20;5.938886133457073e+02
2.560173730920547;-0.939991626205872;0.059424884826706;6.122403509409473;0.000000000000000e+00;3.694976298178094e+20;5.855945191426545e+02
2.562159665530438;-0.939992057977334;0.059714174336376;5.849746883303820;0.000000000000000e+00;3.277312955537972e+20;4.489424127133773e+02
2.564323585594320;-0.939993545781827;0.059811286163203;5.789186672079240;0.000000000000000e+00;4.496366723652226e+20;5.053345830381032e+02
2.566637584604984;-0.939994659482903;0.059835226307996;5.730284903290323;0.000000000000000e+00;4.025115102771290e+20;5.213444988385600e+02
2.567233371740251;-0.939992287182355;0.059838310869835;5.387454695332019;0.000000000000000e+00;3.840695095869385e+20;5.066134582157812e+02
2.570515428311770;-0.939993168582980;0.059841582829099;5.494893185088190;0.000000000000000e+00;3.177681691710415e+20;4.739095528765266e+02
2.573807839868204;-0.939993962260385;0.059841964671523;5.777346643563241;0.000000000000000e+00;3.508767578616444e+20;6.442144942984295e+02
2.577724448387274;-0.939992297579359;0.059841978391987;5.984037215542578;0.000000000000000e+00;3.560694467131022e+20;5.003742618473300e+02
2.579993683328818;-0.936941060058567;0.059841968968897;6.220385005838822;0.000000000000000e+00;3.254752587285441e+20;3.764930132456625e+02
2.579994039515539;-0.931041969220030;0.059841869395669;5.569490368488694;0.000000000000000e+00;2.987442554275917e+20;3.329732973529696e+02
2.579990378488866;-0.929618755368736;0.059841704944095;5.691366464402747;0.000000000000000e+00;3.562362926217818e+20;4.211023728993708e+02
2.579991922863897;-0.924583892532029;0.059841130725272;6.125484870015140;0.000000000000000e+00;3.443658151767955e+20;3.981517121340064e+02
2.579992064230675;-0.917296452553684;0.059840556506450;6.283821554116461;0.000000000000000e+00;3.169123562229436e+20;4.296099927675467e+02
2.579992767811976;-0.909089211462133;0.059840556506450;6.581729209194581;0.000000000000000e+00;3.132010078109957e+20;4.718181519066138e+02
2.579990893272351;-0.902698966034947;0.234029773476276;6.167485088080539;0.000000000000000e+00;4.171126653697584e+20;7.005535324614317e+02
2.579990473331024;-0.900046691157776;0.292092841240600;6.284830823879465;0.000000000000000e+00;3.571381712469654e+20;5.444652048372596e+02
2.579993586355813;-0.890496686575992;0.292092836681649;5.858433658659376;0.000000000000000e+00;3.409036235700905e+20;5.728026183807950e+02
2.579989305412409;-0.881606010952883;0.292092836681649;5.742379175822992;0.000000000000000e+00;3.882020318757502e+20;7.089039088261779e+02
2.579993210265627;-0.877296481785696;0.613894374547496;5.950379303714387;0.000000000000000e+00;3.927386642707557e+20;7.688530955736677e+02
2.579992156735806;-0.874158742954182;0.721161552346484;6.158233712166558;0.000000000000000e+00;3.972844458202764e+20;8.698130503957540e+02
2.579992505017471;-0.867589675020626;0.721161550856857;6.238210697357768;0.000000000000000e+00;4.436587333659888e+20;1.026167430246262e+03
2.579987587193918;-0.860398601771549;0.721161550856857;6.375930293729840;0.000000000000000e+00;4.491873033964466e+20;1.169075208889783e+03
2.579991906676196;-0.853098860907269;1.094727657956937;6.429580127777884;0.000000000000000e+00;5.144879516491823e+20;1.290669570823486e+03
2.579993724873536;-0.851218658460406;1.219249692477197;6.662953580139556;0.000000000000000e+00;5.292852307436578e+20;1.414337557376564e+03
2.579990890460353;-0.840499811531335;1.219249690464441;6.776195748571939;0.000000000000000e+00;5.129569155434588e+20;1.054999919092327e+03
2.587224378104385;-0.839389695961898;1.219249687814663;6.808683967956015;0.000000000000000e+00;6.206076804438481e+20;1.624075647437035e+03
2.589991984685578;-0.833332268525687;1.219249685847064;6.579196751636765;0.000000000000000e+00;5.523842321032031e+20;1.378741956100517e+03
2.589991452125709;-0.822990360518967;1.219249685847064;7.289696232786646;0.000000000000000e+00;4.885362150600718e+20;1.474938936613176e+03
2.589994926985266;-0.821890694677638;1.419728640681314;7.368306386615523;0.000000000000000e+00;6.013279866331802e+20;1.565321206085280e+03
2.589994651133275;-0.811270112576964;1.486554958959397;6.985773422830244;0.000000000000000e+00;6.855298328930031e+20;1.742520477156921e+03
2.589989959847219;-0.800252893190113;1.594302710136368;6.805863508530654;0.000000000000000e+00;5.839740265625648e+20;1.295849696690027e+03
2.589994900050716;-0.798829260940980;1.630218625452722;6.677148719819939;0.000000000000000e+00;7.554579626192703e+20;1.860105812144907e+03
2.589991751578421;-0.786057441748777;1.630218623710085;7.060418505179328;0.000000000000000e+00;6.713536882982949e+20;1.811546652764716e+03
2.589992720028396;-0.779750105146101;1.761174820444146;7.270121213174873;0.000000000000000e+00;7.558907393959418e+20;1.820310230047980e+03
2.589991479042296;-0.772620005630454;1.804826886022166;7.178286843199430;0.000000000000000e+00;7.726159034578736e+20;1.956502313010945e+03
2.589995353831592;-0.760407173646765;1.904636934929084;6.982944315628156;0.000000000000000e+00;7.425727606410710e+20;1.863967787621081e+03
2.589993303970638;-0.758580068400768;1.937906951231390;7.187133994021282;0.000000000000000e+00;8.389799033538392e+20;1.833989879790217e+03
2.589991313537945;-0.743615907254506;1.937906951231390;7.687105863818534;0.000000000000000e+00;7.510240840952759e+20;1.506217478079103e+03
2.589995069535097;-0.742171354728846;1.938148446000698;7.990471488387040;0.000000000000000e+00;6.618271775581826e+20;1.210490464158759e+03
2.583370251228252;-0.730405234903440;1.987315500811369;7.827771731731909;0.000000000000000e+00;4.046682177791414e+20;4.135717331679985e+02
2.579215240708857;-0.730406561277099;2.036361808237386;7.733020821893127;0.000000000000000e+00;4.315807219608477e+20;3.936649804918621e+02
2.566994308931586;-0.730408600413326;2.036361809997692;7.814206286919904;0.000000000000000e+00;5.359127319744667e+20;5.066141994336695e+02
2.563193440398110;-0.730409306034184;2.024182272786650;7.838176674896062;0.000000000000000e+00;4.302520904727837e+20;3.100658516529665e+02
2.555602734736519;-0.730409192146377;1.987643650591689;8.024497738253158;0.000000000000000e+00;4.519268312703481e+20;3.783882153299110e+02
2.544742963190196;-0.730405489800769;1.987643648014221;7.702695198869342;0.000000000000000e+00;5.592137500745472e+20;4.893580361372858e+02
2.544496651197689;-0.730409129167322;1.970294493064101;7.637166211336712;0.000000000000000e+00;4.227396188733660e+20;3.090309168544263e+02
2.534344712117987;-0.730406605452305;1.918247043678545;7.781517112820745;0.000000000000000e+00;4.266266885736339e+20;3.203401866628757e+02
2.526184602017622;-0.730406338541860;1.922709753198370;7.374974997733204;0.000000000000000e+00;4.453696657917864e+20;4.336433968195582e+02
2.524217478832908;-0.730406794970356;1.936097881757846;7.310056521028794;0.000000000000000e+00;4.165211120854388e+20;3.025068734759923e+02
2.514635941788339;-0.730406321838488;1.936097881757846;7.690074815905443;0.000000000000000e+00;4.288274704202714e+20;4.047012812970607e+02
2.508449915625145;-0.730409844914913;1.963125021335679;7.795063533854131;0.000000000000000e+00;3.949562756404260e+20;3.388418414013639e+02
2.506033804707274;-0.730410091014543;2.044206440069180;7.887113932802755;0.000000000000000e+00;4.614935926508943e+20;4.160298193544501e+02
2.498070953101539;-0.730408066547599;2.044206440069180;7.896885903336584;0.000000000000000e+00;4.190110632293874e+20;2.512919255973370e+02
2.491200314016222;-0.730410255725190;2.083266885150993;7.538346368737496;0.000000000000000e+00;3.367684543703462e+20;1.735260220746243e+02
2.489862948735349;-0.730406548277551;2.200448220396430;6.723082240827503;0.000000000000000e+00;3.912071643173245e+20;3.105312960354337e+02
2.481184863340754;-0.730409597345066;2.200448220396430;7.677387684319573;0.000000000000000e+00;4.534005746486287e+20;3.647100716245367e+02
2.474545914950982;-0.730407152054957;2.288565334939659;8.571991958912005;0.000000000000000e+00;1.382226280927224e+21;3.253005774929890e+03
2.467664313273431;-0.723052633519054;2.616417294790919;9.378899987350826;0.000000000000000e+00;1.674879178494213e+21;4.042631055365389e+03
2.463024374254369;-0.715157448601977;2.954258070730583;9.969949173934666;0.000000000000000e+00;1.937650889155382e+21;5.678781240751606e+03
2.461988780804445;-0.706612909933652;3.034258948037734;10.445302083505993;0.000000000000000e+00;1.987087970118287e+21;5.393677718435390e+03
2.461991621105285;-0.704855410310620;3.260888937925508;10.614308335262926;0.000000000000000e+00;2.221857860059325e+21;6.538313832250814e+03
2.461990941080180;-0.695850293873682;3.336432267888100;10.999839521949943;0.000000000000000e+00;2.192035167932727e+21;5.733885406700185e+03
2.461993644246023;-0.694012161080104;3.461864018324071;10.310524961755810;0.000000000000000e+00;1.484275754818287e+21;2.360534743858078e+03
2.460022222579059;-0.693405038127308;3.587295768760041;9.846084713633946;0.000000000000000e+00;1.115505258805872e+21;1.242315317341938e+03
2.451403870485014;-0.693404718246275;3.587388007428028;10.599825073572248;0.000000000000000e+00;1.055887161591725e+21;9.398529353059432e+02
2.449012148458778;-0.693408721263113;3.650418746675251;10.563324189245851;0.000000000000000e+00;9.788330927847554e+20;9.637053908141769e+02
2.443053077832276;-0.693406120407262;3.838957532408994;10.353432559916017;8.182559691370117e+17;9.530483009771724e+20;9.825541532508623e+02
2.436640487205632;-0.693406459963615;3.924933532006329;10.489991432142180;0.000000000000000e+00;8.682916595948205e+20;9.063240113746522e+02
2.435258191058205;-0.693408540410103;4.182861530798333;10.152916148014526;0.000000000000000e+00;1.013749026973604e+21;9.064255550618873e+02
2.427837340189502;-0.693405612113062;4.182861530798333;10.199880322060080;0.000000000000000e+00;1.045798308779815e+21;1.018796547704277e+03
2.425089080498412;-0.693409159940766;4.306485233649534;10.330114611320802;2.198272247438183e+18;1.007662838147900e+21;9.051249948729256e+02
2.420292172250710;-0.693406695817179;4.677356342203136;10.826509423736754;0.000000000000000e+00;1.026070153747297e+21;9.768196303658600e+02
2.414329419969515;-0.693408881196141;4.850537640788706;10.126436820552223;0.000000000000000e+00;1.019327190908079e+21;1.010495764974697e+03
2.412402725088413;-0.693406597858398;5.370081536545416;9.313790607651715;3.291063990067238e+18;1.156532032592797e+21;1.273106610033423e+03
2.404704265330565;-0.693408675828716;5.373448557015308;9.752667346408366;0.000000000000000e+00;1.331214075378139e+21;1.434446878565238e+03
2.404214119102351;-0.693407971627541;5.622180834786666;9.880116451495429;1.990846676622893e+19;1.146875851918105e+21;1.424321361651356e+03
2.397565023800935;-0.693409862874757;6.348175545281380;10.052715427420509;0.000000000000000e+00;1.219613769273051e+21;1.558296875870375e+03
2.394411371936900;-0.693408712112219;6.700349665239472;10.083390257883632;5.581271364905406e+19;1.303908349414602e+21;1.858682983837577e+03
2.390489258675345;-0.693411111824440;7.756872025113748;9.952749050531885;6.249618698307452e+19;2.572069640417386e+21;7.126950822849239e+03
2.387757139604177;-0.691172652861495;8.635020758278843;10.317990376642793;2.800589305666086e+20;2.737163970527885e+21;9.932198496829174e+03
2.383602637459874;-0.687010704377933;12.367518272106008;10.497228678678471;0.000000000000000e+00;2.938013528547464e+21;9.296294620209825e+03
2.381706494490870;-0.683684271149777;13.331532309152937;10.821839062834513;0.000000000000000e+00;1.199531546923113e+21;5.044355571166373e+03
2.385603931928745;-0.679784593716009;13.589316499014913;11.427848683985511;0.000000000000000e+00;1.145726339920512e+21;4.328865040709621e+03
2.389569620290601;-0.675818977398255;13.880813948801018;11.631362229264260;0.000000000000000e+00;3.165180547398742e+20;1.911660589471058e+03
2.396984246015595;-0.675390146624523;13.888423933629319;14.937506185714142;7.386421460691529e+20;6.973579830543463e+20;1.315029509477500e+04
2.397004416885104;-0.675391614163798;13.348608679496202;19.691272744504914;8.906072505870924e+20;2.661839146653056e+20;1.015621332134848e+04
2.404998580869704;-0.675388805079904;13.348608679496202;16.409012669744211;1.011314645701747e+21;2.746592751468926e+20;9.234809878502136e+03
2.405971295976522;-0.675391255370785;13.247528148405161;15.795507210905267;6.029008847994233e+20;2.203869823608408e+20;7.757136411480788e+03
2.412870209038582;-0.675390135766240;12.944286555132042;16.682297484960596;5.991673501113363e+20;2.424853105654926e+20;8.176775057846387e+03
2.415609305460916;-0.675391762479524;12.833915201673765;14.847782528919403;4.716807083005892e+20;1.971113202115354e+20;6.497951163892099e+03
2.420802783748232;-0.675389258736600;12.502801141298942;15.209704669804998;4.875360025927188e+20;2.209279982572506e+20;6.370302141411475e+03
2.425569057303790;-0.675389963289639;12.374958389285926;15.496536595103899;3.716678077550370e+20;2.381882561273388e+20;5.134188063719653e+03
2.428973619335043;-0.675390777254428;11.991430133246874;16.110416415041552;3.874526963294552e+20;1.930481156189878e+20;4.774957549671743e+03
2.436386188841573;-0.675390586766397;11.857385613851134;15.590947009441511;2.821258800416469e+20;1.542022892667114e+20;3.922894071329206e+03
2.437365922662649;-0.675392041435422;11.455252055663919;15.779233958284872;2.994794612251963e+20;1.630710031986607e+20;3.693430848648576e+03
2.445881342981989;-0.675392580090076;11.455252055663919;16.260824230666472;2.927293843008332e+20;2.307630433231228e+20;3.637429275209615e+03
2.447686447825888;-0.675392452355947;11.310392417613828;15.443822574076030;1.836601054571027e+20;1.766203975100987e+20;3.223891262160441e+03
2.454500253892518;-0.675390133482022;10.875813503463556;15.686044316301118;2.042186797706034e+20;1.460218973287099e+20;2.849994251628087e+03
2.459470446932619;-0.675391138805632;10.720624765688321;15.156481134492529;1.747592507719901e+20;1.577797340554927e+20;2.354457680554280e+03
2.463330930714502;-0.675389622329222;10.255058552362616;15.837616545356735;1.675711566225570e+20;1.249327353722157e+20;2.130832905604801e+03
2.472161567985313;-0.675389877971356;10.097741468428936;13.537689013366128;2.119258463353615e+20;1.126175765879609e+20;1.588438902824474e+03
2.472332767708431;-0.675390443430188;9.625790216627893;12.946376233002269;1.107211886811462e+20;1.126861598292006e+20;1.776515295828636e+03
2.481863826661904;-0.675389047901212;9.625790216627893;14.178003159228586;1.182318375522765e+20;1.197786324086575e+20;1.486894059264374e+03
2.486291995662251;-0.675392108749191;9.472714429159025;13.354800444400890;6.224711561264353e+19;1.319918365621677e+20;1.629800033657879e+03
2.491916780464457;-0.675391103313184;9.013487066752420;13.493080685720759;1.002323960809001e+20;1.163130975039859e+20;1.348126511561659e+03
2.499962876203077;-0.675391606859469;8.868498504423318;13.668972246075768;7.053653868830210e+19;1.048698235136457e+20;1.124467186962553e+03
2.502049158132538;-0.675389448141106;8.433532817436014;14.932780955259837;6.414363375849495e+19;8.353787648767866e+19;1.151872344839497e+03
2.512619077212199;-0.675392193928269;8.443635049199388;14.950819171605813;2.813410770411660e+19;8.767283807596788e+19;1.074644648254942e+03
2.514093889802515;-0.675389953731720;8.316288143135843;13.552342329492749;3.730308755535015e+19;8.855810021811616e+19;8.734396947446103e+02
2.523650427484619;-0.675390346546868;7.873634034364948;12.426363111897608;3.714810407385368e+19;8.082340645576989e+19;7.858252210529351e+02
2.528841076816009;-0.675389127379204;7.732723926480433;12.985377470913756;2.867410499881032e+19;8.293227059214259e+19;7.324736844642074e+02
2.535445807980043;-0.675393521046830;7.309993602826887;13.021598495758255;2.292032036779823e+19;7.756975426447499e+19;7.290215908948620e+02
2.544815883091509;-0.675391347843116;7.175137959335525;14.506782574496114;4.380124886969429e+19;7.328663019007798e+19;6.125775460853301e+02
2.547462650612654;-0.675388118830023;6.770571028861442;14.383828276183518;2.326872834573383e+19;5.679727911780843e+19;6.457300907622180e+02
2.560219835395585;-0.675394549253042;6.777143947497826;12.424816341051695;3.720738367477310e+19;6.308003583823260e+19;8.189997452968248e+02
2.561066126186317;-0.675390530524661;6.661231174687472;13.043107689038328;8.702306523249739e+18;5.909907276780543e+19;5.509547148553760e+02
2.573652536691662;-0.675392307100283;6.274055344438113;13.928401317865262;4.123318009845270e+18;4.784036165391009e+19;6.123830276104593e+02
2.577635309736757;-0.675390801092880;6.159075572730722;14.038712903578961;4.560461858694907e+18;6.859876748341248e+19;5.043896375291214e+02
2.587693868366843;-0.675390672696835;5.814136257608546;13.779744942789058;3.924672157760317e+18;5.425035109626379e+19;4.388638585363318e+02
2.594412720889648;-0.675391658442596;5.708523607526329;13.592321127508765;9.320975009865781e+18;7.116716595878860e+19;4.526209903975808e+02
2.602626584891512;-0.675390825442435;5.391685657279680;15.049831216522124;5.551745974930254e+18;4.696768582404709e+19;3.673927133815839e+02
2.611622789965396;-0.675393622799523;5.295708489140046;13.815635116577367;3.452318319351462e+18;6.368143111884195e+19;4.664133673734485e+02
2.618383999543163;-0.675393176574459;5.007776984721144;11.989592441254956;3.980300715397775e+18;5.711129181533414e+19;4.148228592656417e+02
2.629013593061075;-0.675392304178515;4.919335485471305;12.408839620294518;4.000527639140262e+18;5.510620895901866e+19;3.454574628828627e+02
2.634908758749899;-0.675392622371734;4.654010987721790;13.093709788308026;2.344833142209441e+18;6.596633821929863e+19;4.194217095045616e+02
2.647577592396210;-0.675391980633361;4.572543168158676;14.118629158754686;1.573094641743367e+18;5.655558127645008e+19;3.691669130503479e+02
2.652766517519305;-0.675393530549358;4.328139709469334;14.590650234176785;9.346186049629093e+17;4.328112721274858e+19;3.159550724326247e+02
2.666622565733327;-0.675392263201784;4.254144204073989;14.791957669878633;0.000000000000000e+00;4.313674488319777e+19;2.781696513142671e+02
2.671368914279055;-0.675390154049081;4.032157687887956;14.886331649060775;0.000000000000000e+00;4.535503501163040e+19;3.027962452034172e+02
2.686210309267710;-0.675392754030537;3.960780089365298;14.118017709998234;0.000000000000000e+00;3.358680528960900e+19;2.339409277942233e+02
2.691408969133608;-0.675392382876306;3.746647293797325;14.339807754161598;0.000000000000000e+00;4.113320235741993e+19;3.076685336461899e+02
2.706356730900097;-0.675390552164705;3.665173401687681;16.430855629347107;0.000000000000000e+00;3.577087260892081e+19;2.595596405107052e+02
2.712578608065487;-0.675391035026159;3.420751725358748;16.336354004012968;0.000000000000000e+00;4.067056516852675e+19;2.780675041676721e+02
2.727201096755398;-0.675395245643732;3.340602183872922;15.925283222382856;0.000000000000000e+00;3.894801075926961e+19;3.189050167079629e+02
2.735196116347982;-0.675394585151730;3.100153559415443;15.977298994279547;0.000000000000000e+00;3.795687690836596e+19;2.450114024923345e+02
2.748835561470538;-0.675392518972734;3.100153559415443;14.276701590622480;0.000000000000000e+00;8.726858750316762e+19;7.866820773265013e+02
2.753932640614281;-0.670195996706334;3.023167728505227;12.900901791365037;0.000000000000000e+00;3.531345839314912e+19;1.607453711671619e+02
2.771420143699784;-0.675389885524019;2.644238988040914;12.238994333614677;0.000000000000000e+00;3.981758028232919e+19;1.265993878269214e+02
2.786006569386178;-0.685049048977453;2.236791765394437;9.426523405885776;0.000000000000000e+00;1.844818781286775e+19;1.854263898007714e+01
2.778237730432954;-0.693407653206239;2.149512566310425;7.353062953992540;0.000000000000000e+00;0.000000000000000e+00;5.662107972901018e-01
2.778133197701255;-0.693408495850969;2.053866159312777;7.316211843218087;0.000000000000000e+00;1.438633390195063e+19;1.297110498613178e+01
2.753730608295075;-0.693832103432776;1.767058668051212;6.968061888424996;0.000000000000000e+00;1.800966750578350e+19;8.610370309385740e+00
2.750007386001746;-0.697571628148597;1.767058668051212;7.091175650290068;0.000000000000000e+00;1.790701836745951e+19;1.468454566416341e+01
2.745399253174520;-0.708404540772417;1.767058668051212;7.329035212484552;0.000000000000000e+00;1.680113849830733e+19;9.978041761795609e+00
2.739228009337477;-0.708409415240602;1.657717439110249;7.863931452224923;0.000000000000000e+00;1.012926109674342e+19;6.339648095999976e+00
2.723614001933656;-0.708409897108649;1.329693752287361;7.958570124351187;0.000000000000000e+00;1.619559313887216e+19;8.321469374622485e+00
2.715898513950364;-0.708409546677736;1.329693752287361;7.764374590177342;0.000000000000000e+00;1.928097939592646e+19;9.607582389151892e+00
2.702777751316059;-0.708405550191751;1.153817615429179;7.670172869800165;0.000000000000000e+00;1.834806480225868e+19;2.085604435330621e+01
2.696160920501820;-0.721937182471855;0.977941478570998;8.353827788570143;0.000000000000000e+00;1.138450335067091e+19;1.578496088152703e+01
2.684997049752247;-0.730408018788608;0.977941478570998;8.086742301779291;0.000000000000000e+00;1.705731890534247e+19;1.876586246801222e+01
2.670064275569026;-0.730405447943569;0.977941478570998;7.070813648523862;0.000000000000000e+00;1.412277613111799e+19;1.621072588983468e+01
2.667203923778246;-0.730408889813409;0.977941495682513;7.482431933643146;0.000000000000000e+00;1.255766754594691e+19;2.040736940753549e+01
2.660009269069636;-0.739569656722916;0.977941512794027;8.502648340001425;0.000000000000000e+00;2.404850987090699e+19;4.814820181232807e+01
