# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
2.086099999999999899e-01,4.051000000000000000e+20,1.326600000000000001e+00,1.361699999999999910e+00,1.294900000000000000e+06,7.680400000000000000e+05,5.268400000000000000e+05,5.136100000000000000e+05,2.544300000000000000e+05,3.054400000000000170e-02,4.310299999999999798e+00,-3.616299999999999848e+00,2.131800000000000000e+07,2.352500000000000000e+07,9.773700000000000000e+05,4.389099999999999824e+01,3.110800000000000054e+01,nan,1.855320000000000094e+23,1.782450000000000090e+00,1.580039999999999978e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,7.988410000000000000e+19,5.665569999999999773e-01,3.995239999999999903e-02,1.538700000000000089e+23,1.091530000000000000e+20,2.444700000000000000e+20,1.031629999999999992e+23,1.047799999999999976e+01
2.493900000000000006e-01,2.621600000000000000e+20,1.310400000000000009e+00,1.357299999999999951e+00,7.871800000000000000e+05,3.568800000000000000e+05,4.303000000000000000e+05,3.025000000000000000e+05,5.438500000000000000e+04,3.533200000000000229e-02,4.328199999999999825e+00,-3.579699999999999882e+00,1.518700000000000000e+07,1.659600000000000000e+07,6.379500000000000000e+05,4.221099999999999852e+01,3.023100000000000165e+01,nan,1.179000000000000052e+23,1.557800000000000074e+00,8.461370000000000502e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.634920000000000000e+19,7.228320000000000300e-01,2.500259999999999982e-02,9.124919999999999633e+22,6.369690000000000000e+19,1.621130000000000000e+20,6.047549999999999594e+22,5.104510000000000325e+00
2.950999999999999734e-01,1.858900000000000000e+20,1.395699999999999941e+00,1.470599999999999907e+00,6.003800000000000000e+05,2.377400000000000000e+05,3.626300000000000000e+05,2.229700000000000000e+05,1.477700000000000000e+04,4.022200000000000081e-02,4.348200000000000287e+00,-3.538600000000000190e+00,1.079800000000000000e+07,1.168100000000000000e+07,4.071700000000000000e+05,4.058800000000000097e+01,2.939999999999999858e+01,nan,1.036230000000000045e+23,2.878950000000000120e+00,1.288000000000000078e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.184370000000000000e+19,6.663729999999999931e-01,1.199210000000000033e-02,6.218590000000000223e+22,3.660740000000000000e+19,8.551210000000000000e+19,3.015330000000000197e+22,2.763580000000000148e+00
3.434300000000000130e-01,1.227800000000000000e+20,1.468499999999999917e+00,1.651000000000000023e+00,5.013400000000000000e+05,1.866400000000000000e+05,3.147000000000000000e+05,1.606400000000000000e+05,2.599400000000000000e+04,4.516300000000000175e-02,4.368000000000000327e+00,-3.494499999999999940e+00,7.499300000000000000e+06,8.033900000000000000e+06,2.849000000000000000e+05,3.904399999999999693e+01,2.860300000000000153e+01,nan,5.247820000000000341e+22,2.243370000000000086e+00,4.949939999999999785e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.521720000000000000e+18,6.333579999999999766e-01,6.807470000000000361e-03,4.377170000000000301e+22,2.257240000000000000e+19,5.888370000000000000e+19,1.232050000000000092e+22,1.510150000000000103e+00
3.931399999999999895e-01,7.589400000000000000e+19,1.736099999999999977e+00,2.061399999999999899e+00,4.351400000000000000e+05,1.506800000000000000e+05,2.844700000000000000e+05,1.210300000000000000e+05,2.965100000000000000e+04,5.010900000000000076e-02,4.386000000000000121e+00,-3.448199999999999932e+00,5.134000000000000000e+06,5.450500000000000000e+06,1.831700000000000000e+05,3.758800000000000097e+01,2.784799999999999898e+01,nan,5.317259999999999921e+22,3.126980000000000093e+00,1.245809999999999995e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,6.394510000000000000e+18,6.188109999999999999e-01,4.555489999999999713e-03,2.901769999999999934e+22,1.339330000000000000e+19,4.180680000000000000e+19,6.808240000000000524e+21,7.979979999999999851e-01
4.527399999999999758e-01,4.213700000000000000e+19,1.939899999999999958e+00,2.629999999999999893e+00,3.383700000000000000e+05,7.083500000000000000e+04,2.675300000000000000e+05,6.070100000000000000e+04,1.013400000000000000e+04,5.503299999999999859e-02,4.408500000000000085e+00,-3.393100000000000005e+00,3.394200000000000000e+06,3.568300000000000000e+06,9.046300000000000000e+04,3.606099999999999994e+01,2.712000000000000099e+01,nan,3.346829999999999908e+22,3.223790000000000155e+00,2.804730000000000167e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.368060000000000000e+18,3.457430000000000225e-01,1.120869999999999939e-03,1.357389999999999908e+22,5.330790000000000000e+18,1.969410000000000000e+19,3.628690000000000197e+21,4.058019999999999960e-01
5.376999999999999558e-01,2.347700000000000000e+19,2.046100000000000030e+00,3.416599999999999859e+00,2.692800000000000000e+05,2.696100000000000000e+04,2.423200000000000000e+05,2.532200000000000000e+04,1.639500000000000000e+03,5.987200000000000161e-02,4.443500000000000227e+00,-3.315700000000000092e+00,2.223700000000000000e+06,2.309400000000000000e+06,3.896700000000000000e+04,3.419599999999999795e+01,2.636199999999999832e+01,nan,1.453569999999999987e+22,5.729169999999999874e+00,1.878200000000000092e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.288829999999999920e+00,6.991029999999999640e-04,5.678279999999999738e+21,1.787160000000000000e+18,7.472680000000000000e+18,2.356080000000000000e+21,1.769050000000000067e-01
6.439500000000000224e-01,1.491600000000000000e+19,2.363100000000000200e+00,3.912999999999999812e+00,2.399500000000000000e+05,2.425400000000000000e+04,2.156900000000000000e+05,2.064700000000000000e+04,3.606900000000000091e+03,6.454799999999999427e-02,4.482099999999999973e+00,-3.216800000000000104e+00,1.462900000000000000e+06,1.500200000000000000e+06,2.330700000000000000e+04,3.209499999999999886e+01,2.550100000000000122e+01,nan,4.942159999999999476e+21,3.641980000000000217e+00,3.903610000000000135e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.564359999999999751e-01,6.066669999999999702e-04,3.347490000000000197e+21,8.107820000000000000e+17,3.800960000000000000e+18,1.325600000000000000e+21,5.904659999999999770e-02
7.401600000000000401e-01,9.154900000000000000e+18,3.008199999999999985e+00,4.719599999999999795e+00,2.269200000000000000e+05,3.078200000000000000e+04,1.961400000000000000e+05,2.121100000000000000e+04,9.570399999999999636e+03,6.901000000000000190e-02,4.504599999999999937e+00,-3.123699999999999921e+00,9.898100000000000000e+05,1.006200000000000000e+06,2.023200000000000000e+04,3.031599999999999895e+01,2.454899999999999949e+01,nan,1.844689999999999934e+21,1.895369999999999999e+00,1.759080000000000088e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.758509999999999823e-02,6.062279999999999834e-05,2.931320000000000262e+21,6.243460000000000000e+17,3.380980000000000000e+18,1.185120000000000000e+21,2.694179999999999908e-01
8.148800000000000487e-01,6.454600000000000000e+18,2.955299999999999816e+00,4.963799999999999990e+00,1.978200000000000000e+05,1.733100000000000000e+04,1.804900000000000000e+05,1.733000000000000000e+04,1.329099999999999948e+00,7.320500000000000618e-02,4.510399999999999743e+00,-3.049399999999999888e+00,7.185000000000000000e+05,7.267600000000000000e+05,1.525900000000000000e+04,2.901399999999999935e+01,2.363800000000000168e+01,nan,7.579649999999999672e+20,1.409210000000000074e+00,9.029769999999999464e-02,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.367399999999999738e+21,3.915180000000000000e+17,2.557640000000000000e+18,6.859160000000000000e+20,7.351399999999999602e-02
