s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
9.215002083895940e-01;1.749660388352540e+21;1.353667589337141e+01;NaN;6.052708802094465e+21;1.503422361955053e+01;NaN;2.288752904795577e+04
9.224442009648133e-01;2.217091907608601e+21;1.233820497805092e+01;NaN;6.615363632456492e+21;1.267075960140869e+01;NaN;2.266370172968447e+04
9.232251631697683e-01;1.081893423486350e+21;2.998229358897582e+01;NaN;6.997136670052025e+21;1.952501328255975e+01;NaN;2.518469877143106e+04
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;6.295300390560916e+21;2.105474754009873e+01;NaN;1.813162436296999e+04
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;7.936235279284018e+21;1.146866983891985e+01;NaN;1.715781833096462e+04
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;5.898093571008473e+21;1.337597376169127e+01;NaN;1.651925556624625e+04
9.284488689588918e-01;3.520040246149400e+21;2.151080126892685e+01;NaN;8.133472548787394e+21;1.473994202678000e+01;NaN;3.626420956289006e+04
9.352312804634425e-01;9.148745945426228e+21;2.187120641039662e+01;NaN;1.132058850259116e+22;1.497013039853379e+01;NaN;6.450735219583545e+04
9.402261310142657e-01;1.687216459382398e+22;2.579733711299088e+01;NaN;1.436250336078525e+22;1.667630187514913e+01;NaN;1.122521228800438e+05
9.438296359310472e-01;2.709646826580149e+22;2.629565211350562e+01;NaN;1.966668878867264e+22;1.538139398920776e+01;NaN;1.656543385691302e+05
9.477096947575977e-01;4.013704419066075e+22;2.708409513406844e+01;NaN;2.558884092605570e+22;1.641840822977016e+01;NaN;2.500975889144352e+05
9.521916256062684e-01;5.490974877251814e+22;2.685083420353332e+01;NaN;3.431062335755462e+22;1.564983600464526e+01;NaN;3.337629659979390e+05
9.564481634798810e-01;6.292576152642260e+22;2.652311230945212e+01;NaN;3.939700938400841e+22;1.531931243103407e+01;NaN;3.636596316604390e+05
9.606991407803525e-01;5.760151660174331e+22;2.470646434789695e+01;NaN;4.180498989114505e+22;1.594312933782134e+01;NaN;3.391286653892996e+05
9.649498118263933e-01;5.880716013944089e+22;2.348171304254864e+01;NaN;4.339739394909864e+22;1.475423751126067e+01;NaN;3.202719375412131e+05
9.688494253851441e-01;5.873018907872022e+22;2.198888034453397e+01;NaN;4.419638412320757e+22;1.460669798914517e+01;NaN;3.147384480290436e+05
9.724376765229517e-01;5.507276963106274e+22;2.325139149091432e+01;NaN;4.502887885028518e+22;1.428008184465022e+01;NaN;2.991187674496643e+05
9.758454759663759e-01;5.495233876207374e+22;2.262425735037709e+01;NaN;4.217072138012088e+22;1.494726874210150e+01;NaN;2.899426957497103e+05
9.790472469651365e-01;5.217669101985110e+22;2.195346997474472e+01;NaN;4.025347878692910e+22;1.486183244286260e+01;NaN;2.818001617467911e+05
9.821062688323220e-01;4.882594875219504e+22;2.272496162562495e+01;NaN;3.937588130477597e+22;1.427256525027181e+01;NaN;2.632463771134522e+05
9.850993436211724e-01;4.440847660628454e+22;2.278475718973980e+01;NaN;3.520466920021493e+22;1.471393024154459e+01;NaN;2.458806835356821e+05
9.880059697726713e-01;4.367050952884258e+22;2.062808231085377e+01;NaN;3.299138810271703e+22;1.479897219383909e+01;NaN;2.250875780107429e+05
9.908165089685672e-01;4.081156358055423e+22;2.126168102792463e+01;NaN;3.210444615648767e+22;1.433678825087451e+01;NaN;2.121985652353126e+05
9.935047455450641e-01;3.789875483746791e+22;2.115874520180421e+01;NaN;3.057980940618923e+22;1.335514039706358e+01;NaN;1.977773996841461e+05
9.955037774448198e-01;3.593090152508938e+22;2.175122643960963e+01;NaN;2.916049751698915e+22;1.287286519924286e+01;NaN;1.851519814414019e+05
9.967416256848396e-01;3.437627160087401e+22;2.128342592920981e+01;NaN;2.690055141139209e+22;1.441449834885122e+01;NaN;1.846087355042763e+05
9.985886656682763e-01;3.392283956438749e+22;1.950967103108624e+01;NaN;2.614312001187139e+22;1.454472617964834e+01;NaN;1.728726035308664e+05
1.001246887649901e+00;3.165501058663570e+22;2.055935540695257e+01;NaN;2.362958932073548e+22;1.422578666597917e+01;NaN;1.568924867031190e+05
1.003996038856501e+00;2.830682547689041e+22;2.073883610868127e+01;NaN;2.237692849646264e+22;1.304558882255952e+01;NaN;1.453843953838648e+05
1.006897629175445e+00;2.622567651002620e+22;2.053750068218260e+01;NaN;2.130741390033550e+22;1.331205532855276e+01;NaN;1.365378183656069e+05
1.010015292564127e+00;2.288092251291018e+22;2.104527997994233e+01;NaN;1.944736292472809e+22;1.339674656013260e+01;NaN;1.217484013713449e+05
1.013360988667060e+00;2.071129673633154e+22;1.959605730980876e+01;NaN;1.663111489535183e+22;1.470412957558946e+01;NaN;1.088364071144235e+05
1.016422055308300e+00;1.832309237382505e+22;2.091400871601525e+01;NaN;1.560494797074096e+22;1.289262063015580e+01;NaN;9.723239514681321e+04
1.018208688761510e+00;1.745946250465465e+22;1.988586235306677e+01;NaN;1.487310960187548e+22;1.654947372771146e+01;NaN;9.771316108086433e+04
1.020406499924258e+00;1.562228371432626e+22;1.929832322850874e+01;NaN;1.401089814924120e+22;1.372367996068236e+01;NaN;8.401056916744584e+04
1.022271080706159e+00;1.568718277604392e+22;1.651808299701580e+01;NaN;1.317468943764552e+22;1.158395596363182e+01;NaN;8.316397351417100e+04
