s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
8.360874887662642e-01;2.198700868087135e+22;5.511140396435027e+01;NaN;7.314926175778998e+21;2.563124538332960e+01;NaN;2.124882474977945e+05
8.416142959085945e-01;9.515419813899921e+21;4.363768792147864e+01;NaN;4.823872676050130e+21;2.641964081119588e+01;NaN;9.003555869927070e+04
8.488421547521909e-01;3.903210342255533e+21;3.407122676326853e+01;NaN;3.621127651454319e+21;2.543443852877504e+01;NaN;3.854995350497935e+04
8.530832353991449e-01;3.738316369400252e+21;3.187127135405670e+01;NaN;3.321241388163193e+21;2.663816937222913e+01;NaN;3.849517896362123e+04
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;3.190873146483572e+21;1.952358645382329e+01;NaN;1.284701661862021e+04
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;3.193757380726515e+21;2.391432212746650e+01;NaN;1.243868692065776e+04
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;3.261529018276955e+21;2.185771580167973e+01;NaN;1.182088376285289e+04
8.559044499777996e-01;1.896255865616452e+21;2.477733864655243e+01;NaN;2.763149697448163e+21;2.373969402372757e+01;NaN;2.029570014619844e+04
8.569551541338385e-01;1.537845703885429e+21;2.730457597587890e+01;NaN;3.236304509401136e+21;2.368692279438326e+01;NaN;1.979992493845797e+04
8.582075262577280e-01;1.619088318882113e+21;2.653281243581823e+01;NaN;3.529190795971391e+21;2.383185007178175e+01;NaN;1.976658492056128e+04
8.596643101019401e-01;1.803964005414670e+21;2.622416294094722e+01;NaN;3.269772932610419e+21;1.899180906796143e+01;NaN;1.941300018858282e+04
8.613151559701813e-01;1.792250323376826e+21;2.459324770354627e+01;NaN;3.200632523319783e+21;1.955588125108059e+01;NaN;1.901023522129740e+04
8.631559751823854e-01;1.848042564619509e+21;2.468073689803466e+01;NaN;2.801893633019984e+21;1.884486350182588e+01;NaN;1.899927150626051e+04
8.643120462552596e-01;1.368515568358814e+21;2.619330611039343e+01;NaN;3.756281290083536e+21;2.239531581628558e+01;NaN;1.904670452650113e+04
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;2.878652392797899e+21;1.685977003002541e+01;NaN;1.021435949975866e+04
8.674616531641819e-01;3.010748632260259e+20;1.660486579754814e+01;NaN;3.228307229829271e+21;1.936332189897794e+01;NaN;1.240282015529950e+04
8.699368000939727e-01;3.236040425129403e+20;1.652314881530943e+01;NaN;3.187814495201928e+21;2.006388992623202e+01;NaN;1.166645891229471e+04
8.726216089107878e-01;2.996345366709057e+20;1.348584224828748e+01;NaN;3.202260467964824e+21;1.541108910412358e+01;NaN;1.135291969784443e+04
8.754815177208104e-01;3.817801514823129e+20;2.052826882836601e+01;NaN;3.335276806403071e+21;1.818473905180036e+01;NaN;1.191980431879843e+04
8.785184466314446e-01;4.594620407358103e+20;1.380010623890043e+01;NaN;3.282405593181025e+21;1.600418174404712e+01;NaN;1.151665067335496e+04
8.817372620113471e-01;2.097696891768588e+20;1.710736578083865e+01;NaN;3.401986146334314e+21;1.673973744521557e+01;NaN;1.158348150949343e+04
8.851361317880917e-01;2.335774347429402e+20;1.559233212365590e+01;NaN;3.494515829058617e+21;1.668148243950874e+01;NaN;1.089133733741905e+04
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;3.613499198589746e+21;1.723001954978755e+01;NaN;1.028844170081822e+04
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;3.515739788306806e+21;1.637627885896460e+01;NaN;1.025986490959250e+04
8.955286998316494e-01;3.565858005889671e+20;1.973765706344887e+01;NaN;3.630309111244676e+21;1.632129438311121e+01;NaN;1.094707974608078e+04
8.987110512479717e-01;3.573235581951741e+20;1.652745089485397e+01;NaN;3.559657692309973e+21;1.629177606416967e+01;NaN;1.171460697599856e+04
9.017134577537624e-01;4.747304951427003e+20;1.994072371121033e+01;NaN;3.611066119763566e+21;1.755615359821883e+01;NaN;1.178515240681469e+04
9.045417800860878e-01;1.489844040869138e+20;2.064964051985357e+01;NaN;3.477968574968990e+21;1.740723577604260e+01;NaN;1.207632222034852e+04
9.071870742459989e-01;4.811652393129437e+20;1.896830308017854e+01;NaN;3.463947837328417e+21;1.924142436642036e+01;NaN;1.281390870881217e+04
9.096370888557709e-01;5.303835097328824e+20;1.774357994641731e+01;NaN;3.170478688925112e+21;1.696007413664192e+01;NaN;1.196695143106350e+04
9.119216938704540e-01;5.750250135887448e+20;1.621694768889312e+01;NaN;3.270075182467532e+21;2.212118611152814e+01;NaN;1.390002144644382e+04
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;3.582970927615426e+21;1.855880194059516e+01;NaN;1.152146487338923e+04
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;3.040149407173086e+21;1.480591467578988e+01;NaN;1.104987796972116e+04
9.163338047628065e-01;1.852487042236401e+21;2.191755103449373e+01;NaN;3.461145845792957e+21;2.376440206129060e+01;NaN;2.339244138466702e+04
9.176835005562980e-01;2.174395856343014e+21;2.412039027280814e+01;NaN;3.119952711669306e+21;2.208982152112086e+01;NaN;2.239219689636852e+04
9.191258995390217e-01;2.871805365820804e+21;2.409793700823270e+01;NaN;3.166392913447032e+21;1.934126056286093e+01;NaN;2.104312470760375e+04
9.203935362301501e-01;1.665847034581444e+21;2.668130492726772e+01;NaN;3.596039793765915e+21;2.181064359144202e+01;NaN;2.329643696995031e+04
9.215002083895940e-01;1.692620326236845e+21;2.030257778012539e+01;NaN;3.248213843472374e+21;2.472123638640960e+01;NaN;2.248709587320208e+04
9.224442009648133e-01;1.306836652912636e+21;2.123543593433557e+01;NaN;3.829768750551762e+21;2.314593563959194e+01;NaN;2.577014007356508e+04
9.232251631697683e-01;1.195185545224950e+21;2.616833922776277e+01;NaN;3.704612530704912e+21;2.417138023702942e+01;NaN;2.304100763085158e+04
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;2.695435253367593e+21;2.598474835100503e+01;NaN;1.442239908070426e+04
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;3.458667373901208e+21;2.596405483489248e+01;NaN;1.325008100745813e+04
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;2.892157976336614e+21;2.131128237848841e+01;NaN;1.384532218039583e+04
9.284488689588918e-01;4.730762063811215e+21;3.217279263324502e+01;NaN;3.754400941324720e+21;2.248887663934995e+01;NaN;4.081876761615643e+04
9.352312804634425e-01;1.103214222408029e+22;4.292922373611500e+01;NaN;5.191227582341739e+21;2.370167686204133e+01;NaN;9.464988986060151e+04
9.402261310142657e-01;2.167578676294953e+22;5.335289599875519e+01;NaN;6.997695732196208e+21;2.688528139750134e+01;NaN;2.158160763038420e+05
9.438296359310472e-01;3.618363739715857e+22;6.343865119976224e+01;NaN;1.070802257438792e+22;2.353297139886832e+01;NaN;4.100069673573451e+05
9.477096947575977e-01;6.189504436881233e+22;7.754044116659740e+01;NaN;1.500501694933040e+22;2.157195016283618e+01;NaN;8.233752664849909e+05
9.521916256062684e-01;7.867238435747479e+22;8.260751594202375e+01;NaN;1.670647364391966e+22;2.200548262828132e+01;NaN;1.085633466739369e+06
9.564481634798810e-01;8.346242974968121e+22;7.832304067996478e+01;NaN;1.997780993403063e+22;2.117881281358692e+01;NaN;1.092248358925367e+06
9.606991407803525e-01;7.528755639134758e+22;7.192238181509349e+01;NaN;2.131583011145798e+22;2.160930187850210e+01;NaN;9.551823876508457e+05
9.649498118263933e-01;7.930413154683519e+22;6.428317766020238e+01;NaN;2.376161876617105e+22;2.134285270868051e+01;NaN;8.691520224360657e+05
9.688494253851441e-01;8.019351196533880e+22;5.735160056602685e+01;NaN;2.702951522314917e+22;2.197818035776211e+01;NaN;8.307350418518252e+05
9.724376765229517e-01;8.104996957925834e+22;5.166582481470386e+01;NaN;3.146042755451078e+22;2.081040137957835e+01;NaN;7.703979574441068e+05
9.758454759663759e-01;8.247872346145871e+22;4.775708243187619e+01;NaN;3.201777799962139e+22;2.055294438331692e+01;NaN;7.151785996363225e+05
9.790472469651365e-01;8.035459197967175e+22;4.518132279969488e+01;NaN;3.405631429304623e+22;1.989869422741296e+01;NaN;6.614129457379127e+05
9.821062688323220e-01;7.529647440302227e+22;4.279173547547074e+01;NaN;3.398729742636819e+22;2.033747635673496e+01;NaN;6.070858753919664e+05
9.850993436211724e-01;7.093777330828721e+22;4.017513270238290e+01;NaN;3.347074641916759e+22;2.006254204923886e+01;NaN;5.528649930920848e+05
9.880059697726713e-01;6.536977509373383e+22;3.916739969959718e+01;NaN;3.179984228064493e+22;1.943406351324011e+01;NaN;5.005779041208283e+05
9.908165089685672e-01;6.029672939806825e+22;3.887955959999361e+01;NaN;3.000642512399882e+22;1.904547029333908e+01;NaN;4.599236233783490e+05
9.935047455450641e-01;5.616456007279458e+22;3.828219943049407e+01;NaN;2.827712790629491e+22;2.035797336849908e+01;NaN;4.307885032708013e+05
9.955037774448198e-01;5.536606865920364e+22;3.656318317288375e+01;NaN;2.623131908567449e+22;1.929626341376313e+01;NaN;4.102203745558809e+05
9.967416256848396e-01;5.642141952135465e+22;3.662002496281694e+01;NaN;2.673966741503093e+22;1.770063009236579e+01;NaN;3.911850720400662e+05
9.985886656682763e-01;5.104775165746005e+22;3.642739925894872e+01;NaN;2.403369116780797e+22;1.893280603640493e+01;NaN;3.675620898933526e+05
1.001246887649901e+00;4.860880734347930e+22;3.637953083763994e+01;NaN;2.210042300828051e+22;1.899654284004151e+01;NaN;3.324126152625223e+05
1.003996038856501e+00;4.431106982782917e+22;3.579458695801686e+01;NaN;2.335220918997943e+22;1.809535682245794e+01;NaN;3.159727610568598e+05
1.006897629175445e+00;3.830698494511725e+22;3.529157719548621e+01;NaN;1.960324531169414e+22;1.800972778233092e+01;NaN;2.794400126565004e+05
1.010015292564127e+00;3.426042812422894e+22;3.563938469169161e+01;NaN;1.784391453360234e+22;1.802458429721515e+01;NaN;2.532126118040408e+05
1.013360988667060e+00;3.163896049388477e+22;3.461178769450625e+01;NaN;1.623539881687736e+22;1.769941666970719e+01;NaN;2.216653584018623e+05
1.016422055308300e+00;2.838776175423166e+22;3.372988381826519e+01;NaN;1.422591995620809e+22;1.756782614918095e+01;NaN;1.903187105687004e+05
1.018208688761510e+00;2.860124858147338e+22;3.532099565982585e+01;NaN;1.303112661607252e+22;1.676658707171758e+01;NaN;1.831083910431226e+05
1.020406499924258e+00;2.414258410797395e+22;3.302617047939309e+01;NaN;1.283846196798545e+22;1.701103575313090e+01;NaN;1.666294838609953e+05
1.022271080706159e+00;2.887230679742034e+22;3.634874898973092e+01;NaN;1.340912107594787e+22;1.415523838707745e+01;NaN;1.433680188065403e+05
1.024352262275292e+00;2.083185372749592e+22;3.195292021191268e+01;NaN;1.209158810328230e+22;1.668379865024417e+01;NaN;1.430614805965106e+05
1.026360795729067e+00;2.431310099561538e+22;3.137203351625350e+01;NaN;1.275440479966120e+22;1.478624455919604e+01;NaN;1.321754572042595e+05
1.028516562606399e+00;1.795816742019847e+22;3.013498576355455e+01;NaN;1.074638453010702e+22;1.624782949415282e+01;NaN;1.167917997043577e+05
1.030872721695724e+00;1.558262085813268e+22;2.906291642219900e+01;NaN;7.818904980813132e+21;1.957934153757521e+01;NaN;9.328522046379892e+04
1.032946039400920e+00;1.541113237234241e+22;2.898590541403275e+01;NaN;9.236603538807798e+21;1.619293313876658e+01;NaN;9.583571828970389e+04
1.035702904828173e+00;1.172672735184292e+22;2.745914210278867e+01;NaN;8.377972557511524e+21;1.605497358067534e+01;NaN;7.405793179721055e+04
1.038018852774941e+00;1.139035171040173e+22;2.858863309751556e+01;NaN;8.057711875798027e+21;1.559711495774514e+01;NaN;7.284684778520922e+04
1.041123812734894e+00;7.167986156325621e+21;2.644583506017392e+01;NaN;7.321011831296085e+21;1.647070795829456e+01;NaN;5.415388768828862e+04
1.043526328654386e+00;6.917304262343150e+21;2.790425780089637e+01;NaN;5.961057337355332e+21;1.442308444868439e+01;NaN;5.194107919817149e+04
1.046841369894959e+00;3.328125367757366e+21;2.338190601452573e+01;NaN;6.480625884109341e+21;1.596299106278269e+01;NaN;2.637364961120397e+04
1.049616924720746e+00;1.185945910098187e+21;2.024707563727854e+01;NaN;7.396572560194384e+21;2.016828006478502e+01;NaN;1.602557737011145e+04
1.052286039138213e+00;1.255828229209104e+21;1.915074771252831e+01;NaN;5.545563467902855e+21;1.592302156242497e+01;NaN;1.568136948752097e+04
1.055988626941788e+00;3.503763801218520e+20;2.116830574402569e+01;NaN;5.163514697957031e+21;1.371744044599811e+01;NaN;1.014408413415523e+04
1.058934415624776e+00;3.404190228161956e+20;1.739815407122138e+01;NaN;4.843002300710195e+21;1.436922287279643e+01;NaN;9.766846671290365e+03
1.062981552853648e+00;1.285718782278576e+20;1.578576186356205e+01;NaN;4.462972983284011e+21;1.568390396731498e+01;NaN;8.812743548301238e+03
1.066142037903537e+00;8.177689890795890e+19;1.297440228743559e+01;NaN;4.169918097676653e+21;1.564292138561138e+01;NaN;7.559523019716760e+03
1.070390900168833e+00;6.187473794804193e+18;5.132298232996112e+00;NaN;4.454992530587296e+21;1.389649532520607e+01;NaN;6.833414887600447e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;2.858788698998118e+21;2.155482214070246e+01;NaN;1.116438552433241e+04
1.077413733804881e+00;8.247386923249055e+18;1.267426410965320e+01;NaN;4.004026029755863e+21;1.453609456477684e+01;NaN;6.282524825297918e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;3.674951703069775e+21;1.101907039596800e+01;NaN;5.000498391929194e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;3.671487612649921e+21;1.606057237546431e+01;NaN;6.502691907794307e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;3.408559521240429e+21;1.566581315151075e+01;NaN;6.404979480168126e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;3.699710185686325e+21;1.418529293092058e+01;NaN;5.307621636713074e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;3.396392357686387e+21;1.540652556971301e+01;NaN;4.764320220913972e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;3.009857975308502e+21;1.341440764521350e+01;NaN;4.255294163010616e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;3.381582600407987e+21;1.356426976818210e+01;NaN;4.504034361950899e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;3.345383017087943e+21;1.547589822180106e+01;NaN;4.600757207142813e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;3.328109573270991e+21;1.509767407006421e+01;NaN;4.954877633113311e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;2.966544858805151e+21;1.550154021544791e+01;NaN;4.303833467073659e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;2.955833024080173e+21;1.305411891583726e+01;NaN;3.661083348420480e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.977558514474211e+21;1.442658561399766e+01;NaN;3.624437431066085e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;2.911535766941271e+21;1.340358248578922e+01;NaN;3.414475178986074e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;2.925968487526056e+21;1.401198965654216e+01;NaN;3.393806341416409e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;3.242906832268522e+21;1.348348556528141e+01;NaN;3.707323018871263e+03
