s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;2.482655572363482e+21;2.035417335913464e+01;NaN;7.470164772786219e+03
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;2.661168551558289e+21;1.725359267325577e+01;NaN;6.875125395962948e+03
9.163338047628065e-01;5.978767693607195e+20;1.808192876365489e+01;NaN;2.747663696427997e+21;1.833772531723114e+01;NaN;9.508297612185283e+03
9.176835005562980e-01;6.452050640088610e+20;1.943184780422343e+01;NaN;2.733081996263072e+21;1.940089196404155e+01;NaN;9.850381812934416e+03
9.191258995390217e-01;4.605140984185685e+20;2.139238191771696e+01;NaN;2.524477383271276e+21;2.149945932585855e+01;NaN;9.842890824139193e+03
9.203935362301501e-01;3.691320197898859e+20;2.131913785180969e+01;NaN;2.511260574264143e+21;2.082062811863602e+01;NaN;9.928242916606096e+03
9.215002083895940e-01;4.183908748510447e+20;2.059860353922732e+01;NaN;2.711398031033049e+21;1.984794293312386e+01;NaN;9.522329431472908e+03
9.224442009648133e-01;3.776086036348734e+20;1.968629847902071e+01;NaN;2.574752393236003e+21;1.855766614830695e+01;NaN;9.803913334684594e+03
9.232251631697683e-01;5.816619940202421e+20;2.205729800407710e+01;NaN;3.178414137364367e+21;1.884193202160558e+01;NaN;9.630645861481498e+03
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;2.403906786057991e+21;1.864538628180217e+01;NaN;7.915627090334832e+03
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;2.666249452865214e+21;2.315864388118360e+01;NaN;8.602848445770422e+03
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;3.000396365006237e+21;2.118992434037955e+01;NaN;8.320560830824275e+03
9.284488689588918e-01;1.168918904187869e+21;2.324752999331593e+01;NaN;3.196001486801800e+21;1.832437794983851e+01;NaN;1.409798050480736e+04
9.352312804634425e-01;3.088814026043761e+21;2.638878105616308e+01;NaN;4.012838750627329e+21;1.989514615491330e+01;NaN;2.527247994200667e+04
9.402261310142657e-01;6.000291732535607e+21;3.063104471832377e+01;NaN;5.086276032918788e+21;1.860088355694671e+01;NaN;4.472468448751121e+04
9.438296359310472e-01;9.426075761440742e+21;3.288428453297292e+01;NaN;5.624530579848715e+21;2.006037217531114e+01;NaN;6.819930225085698e+04
9.477096947575977e-01;1.502704991814290e+22;3.577933190262313e+01;NaN;6.826882933758256e+21;1.987276831304990e+01;NaN;1.038221946428642e+05
9.521916256062684e-01;1.982479639488613e+22;3.703263556121009e+01;NaN;7.491153166543447e+21;1.873934103324568e+01;NaN;1.386368633847266e+05
9.564481634798810e-01;2.180293814862732e+22;3.739154232799167e+01;NaN;8.501567670003550e+21;1.879679877292976e+01;NaN;1.545237959274339e+05
9.606991407803525e-01;2.039504248326072e+22;3.707591279781543e+01;NaN;8.389294795202026e+21;1.812850979234090e+01;NaN;1.457513552454444e+05
9.649498118263933e-01;2.030231023152342e+22;3.686918716955920e+01;NaN;8.430454490188863e+21;1.838916872246128e+01;NaN;1.436264944052903e+05
9.688494253851441e-01;2.031802776479497e+22;3.671723334235915e+01;NaN;8.155033995876043e+21;1.770737465052074e+01;NaN;1.436678775732800e+05
9.724376765229517e-01;1.977570717037756e+22;3.664087418492004e+01;NaN;7.659844741367146e+21;1.763488292913791e+01;NaN;1.411919503015568e+05
9.758454759663759e-01;1.919262276811418e+22;3.701257752798768e+01;NaN;7.924102247352881e+21;1.793558354437318e+01;NaN;1.371058728063862e+05
9.790472469651365e-01;1.885933604515157e+22;3.689588396277206e+01;NaN;7.448241647680588e+21;1.819448060241194e+01;NaN;1.303613876788089e+05
9.821062688323220e-01;1.787062230422854e+22;3.618708955990626e+01;NaN;7.215160246549332e+21;1.705817170055694e+01;NaN;1.248864442812977e+05
9.850993436211724e-01;1.650187917013496e+22;3.609900834147006e+01;NaN;6.819173538095596e+21;1.697145441222802e+01;NaN;1.184778530035143e+05
9.880059697726713e-01;1.549994038014041e+22;3.658739095978205e+01;NaN;6.507420787551171e+21;1.785397727366926e+01;NaN;1.095029876898683e+05
9.908165089685672e-01;1.458142025617133e+22;3.642463867065963e+01;NaN;5.838290201688135e+21;1.694668990921563e+01;NaN;1.040599345589991e+05
9.935047455450641e-01;1.341130447147927e+22;3.662375564741897e+01;NaN;5.733079437160559e+21;1.707909171483741e+01;NaN;9.708301170051457e+04
9.955037774448198e-01;1.224911231399427e+22;3.635240848957523e+01;NaN;5.502458942420602e+21;1.578116695294847e+01;NaN;9.105441922405822e+04
9.967416256848396e-01;1.225845838363544e+22;3.577116822624958e+01;NaN;5.994007488762014e+21;1.686338372160029e+01;NaN;9.085349852698637e+04
9.985886656682763e-01;1.199216700499296e+22;3.655605606729657e+01;NaN;5.275257012644885e+21;1.547572254598365e+01;NaN;8.417091111692815e+04
1.001246887649901e+00;1.104442940003222e+22;3.647888304415812e+01;NaN;4.848789797070661e+21;1.649565470960995e+01;NaN;7.913435319309773e+04
1.003996038856501e+00;1.027374437083763e+22;3.541187534759504e+01;NaN;4.578921891939237e+21;1.635414075298887e+01;NaN;7.366912620485447e+04
1.006897629175445e+00;9.148042365871200e+21;3.574113135067919e+01;NaN;4.439859292317730e+21;1.664893929044747e+01;NaN;6.665712735789498e+04
1.010015292564127e+00;8.405587417231541e+21;3.532468215016259e+01;NaN;4.185840724436820e+21;1.578545437325234e+01;NaN;6.059706273919110e+04
1.013360988667060e+00;7.616170299300816e+21;3.423090592318236e+01;NaN;3.909008016407431e+21;1.617387634826886e+01;NaN;5.369492075741121e+04
1.016422055308300e+00;6.640571742261004e+21;3.350131416802898e+01;NaN;3.928979106630777e+21;1.534878524036802e+01;NaN;4.905210953910292e+04
1.018208688761510e+00;6.195080116488405e+21;3.450535207282110e+01;NaN;3.625571458810567e+21;1.367528292985960e+01;NaN;4.807598857963583e+04
1.020406499924258e+00;5.987252142035228e+21;3.374438166591337e+01;NaN;3.577512872679857e+21;1.557829749644803e+01;NaN;4.329392291763617e+04
1.022271080706159e+00;5.164026047905979e+21;3.350080156358857e+01;NaN;4.237978977509612e+21;1.541189236268110e+01;NaN;4.330437196840294e+04
1.024352262275292e+00;5.291099761510245e+21;3.363336660187681e+01;NaN;3.278684992513409e+21;1.443770507249441e+01;NaN;3.753048730332338e+04
1.026360795729067e+00;4.681323980666506e+21;3.774553134211387e+01;NaN;3.392536943474995e+21;1.097410125812199e+01;NaN;3.068793933571300e+04
1.028516562606399e+00;4.355912988877906e+21;3.355246995195419e+01;NaN;3.064861060771696e+21;1.531055840089207e+01;NaN;3.283676870981708e+04
1.030872721695724e+00;3.279328742192115e+21;3.277688593440958e+01;NaN;2.888463244310058e+21;1.946880429121571e+01;NaN;3.050358092734516e+04
1.032946039400920e+00;3.677754521993117e+21;3.350449742664111e+01;NaN;2.937076373222639e+21;1.484720665966228e+01;NaN;2.799478155635259e+04
1.035702904828173e+00;2.879667563944048e+21;3.237538839471654e+01;NaN;2.970401926268215e+21;1.602553524607622e+01;NaN;2.355905254553654e+04
1.038018852774941e+00;2.979492651364059e+21;3.299370577988770e+01;NaN;2.603723488635325e+21;1.519930493177699e+01;NaN;2.236699775767666e+04
1.041123812734894e+00;2.174894378578565e+21;3.469269669663691e+01;NaN;2.700025899334023e+21;1.521947947412463e+01;NaN;1.742384006881885e+04
1.043526328654386e+00;1.991352693290378e+21;3.480520397373343e+01;NaN;3.015506334499588e+21;1.476747627525624e+01;NaN;1.769885390972411e+04
1.046841369894959e+00;7.305593183715660e+20;2.806817346759690e+01;NaN;2.363217472440672e+21;1.550795324288949e+01;NaN;8.632132804184397e+03
1.049616924720746e+00;3.191412883360854e+20;2.310356149975490e+01;NaN;2.961674976236218e+21;2.080029847628238e+01;NaN;5.574976297306898e+03
1.052286039138213e+00;2.344339722867897e+20;2.038282926210722e+01;NaN;2.307239477181841e+21;1.500831005458981e+01;NaN;5.113294787564265e+03
1.055988626941788e+00;7.910344292334186e+19;1.849082431975692e+01;NaN;2.083044293840361e+21;1.642743156506299e+01;NaN;3.897057714497984e+03
1.058934415624776e+00;6.104537394010010e+19;1.961397073298656e+01;NaN;2.104315377027786e+21;1.426052319056884e+01;NaN;3.788093353333890e+03
1.062981552853648e+00;1.106903960338897e+19;2.201638733368874e+01;NaN;1.982287348096251e+21;1.639646475140849e+01;NaN;3.796612494174680e+03
1.066142037903537e+00;2.842167109145605e+19;2.329521023302820e+01;NaN;2.008748029182225e+21;1.681398133337833e+01;NaN;3.627973982806314e+03
1.070390900168833e+00;1.352610170667855e+19;1.287464181087193e+01;NaN;1.924221107382675e+21;1.454878261859998e+01;NaN;3.054191032574191e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;2.101482904416968e+21;1.066330215878732e+01;NaN;2.318484612692973e+03
1.077413733804881e+00;2.601686958331491e+18;1.378933016862292e+01;NaN;1.857395216322191e+21;1.488495740641562e+01;NaN;3.053191078248833e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;1.646853262930890e+21;1.710721206529713e+01;NaN;2.860445412238599e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;1.755845517517490e+21;1.487162444467234e+01;NaN;2.735148775665381e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;1.800284312064121e+21;1.543771525372132e+01;NaN;2.817188372437909e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;1.782250981983460e+21;1.498845962721992e+01;NaN;2.661272747265483e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;1.736273587949669e+21;1.467315133793403e+01;NaN;2.315373965215855e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;1.702325157669813e+21;1.496592842205353e+01;NaN;2.290571044671212e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;1.651606618211725e+21;1.417592293424423e+01;NaN;2.389683488616728e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;1.524994070869262e+21;1.520850577049420e+01;NaN;2.201311242047660e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;1.623486785707336e+21;1.468390686654463e+01;NaN;2.153177320575525e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;1.560612490608014e+21;1.427212301634737e+01;NaN;2.056869094962361e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;1.515617006607792e+21;1.504770676438089e+01;NaN;1.866483304044626e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;1.451345816682377e+21;1.481684533715308e+01;NaN;1.851085527930495e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;1.554947561764131e+21;1.428564421752538e+01;NaN;1.827188839146783e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;1.491160749164670e+21;1.307548313909598e+01;NaN;1.630721139782885e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;1.343814427259186e+21;1.446111412308739e+01;NaN;1.662557108577607e+03
